"Index","MXX.Open","MXX.High","MXX.Low","MXX.Close","MXX.Volume","MXX.Adjusted"
"2011-11-24",35375.519531,35649.371094,35280.589844,35323.601563,46874000,35323.601563
"2011-11-25",35335.75,35688.871094,34573.039063,34573.039063,154283600,34573.039063
"2011-11-28",34574.539063,35960.71875,34574.539063,35558.179688,220604600,35558.179688
"2011-11-29",35558.320313,36260.148438,35457.050781,35708.710938,247153400,35708.710938
"2011-11-30",35741.871094,36843.558594,35741.871094,36829.148438,740007400,36829.148438
"2011-12-01",36828.949219,37148.109375,36546.46875,36567.628906,250881400,36567.628906
"2011-12-02",36614.769531,36978.328125,36614.769531,36756.058594,137589000,36756.058594
"2011-12-05",36756.109375,37248.730469,36565.300781,37103.171875,223510000,37103.171875
"2011-12-06",37093.96875,37136.921875,36854.878906,37071.171875,172400800,37071.171875
"2011-12-07",37088.378906,37155.460938,36932.25,37054.558594,200964000,37054.558594
"2011-12-08",37041.511719,37041.511719,36545.078125,36641.308594,223661600,36641.308594
"2011-12-09",36629.171875,37227.230469,36622.191406,37227.210938,260527400,37227.210938
"2011-12-13",37228.269531,37510.78125,36272.171875,36471.441406,203730600,36471.441406
"2011-12-14",36471.441406,36508.199219,35939.441406,36012.671875,149844200,36012.671875
"2011-12-15",36012.859375,36393.359375,35890.449219,36006.898438,196700600,36006.898438
"2011-12-16",36008.21875,36289.351563,35783.871094,36054.628906,435964600,36054.628906
"2011-12-19",36062.578125,36440.640625,35567.339844,35587.78125,117844800,35587.78125
"2011-12-20",35620.28125,36373.199219,35620.28125,36239.390625,189240200,36239.390625
"2011-12-21",36239.390625,36629.710938,36042.851563,36628.058594,104261200,36628.058594
"2011-12-22",36629.71875,37066.769531,36629.71875,37066.769531,148271600,37066.769531
"2011-12-23",37077.699219,37231.089844,36957.550781,37041.421875,92490600,37041.421875
"2011-12-26",NA,NA,NA,NA,NA,NA
"2011-12-27",37215.878906,37215.878906,37014.140625,37091.421875,75065400,37091.421875
"2011-12-28",37095.449219,37159.039063,36509.03125,36644.859375,75657400,36644.859375
"2011-12-29",36646.640625,37185.730469,36622.050781,37185.730469,84181400,37185.730469
"2011-12-30",37187.25,37379.011719,37054.078125,37077.519531,112190000,37077.519531
"2012-01-02",37077.519531,37395.828125,37032.320313,37335.03125,17919600,37335.03125
"2012-01-03",37334.660156,37696.148438,37334.660156,37384.339844,140639000,37384.339844
"2012-01-04",37382.160156,37521.539063,37306.929688,37387.628906,150435200,37387.628906
"2012-01-05",37376.738281,37377.300781,36991.570313,37017.949219,187662600,37017.949219
"2012-01-09",36809.351563,36938.238281,36591.929688,36785.339844,150829600,36785.339844
"2012-01-10",36805.679688,37347.449219,36805.679688,37190.898438,178880000,37190.898438
"2012-01-11",37178.550781,37366.511719,37096.878906,37307.640625,177335000,37307.640625
"2012-01-12",37308.609375,37490.410156,37225.878906,37320.96875,189118400,37320.96875
"2012-01-13",37297,37314.460938,36428.421875,36548.558594,170237000,36548.558594
"2012-01-16",36560.539063,36916.359375,36543.539063,36916.160156,35664200,36916.160156
"2012-01-17",36917.78125,37105.019531,36533.25,36601.199219,220691400,36601.199219
"2012-01-18",36601.320313,37508.769531,36541.101563,37506.761719,307469000,37506.761719
"2012-01-19",37524.199219,38128.398438,37524.199219,37680.058594,285559000,37680.058594
"2012-01-20",37673.140625,37673.140625,37233.578125,37384.210938,192269400,37384.210938
"2012-01-23",37397.910156,37459.070313,37105.171875,37195.730469,108783400,37195.730469
"2012-01-24",37185.101563,37201.828125,36735.828125,36853.300781,195788200,36853.300781
"2012-01-25",36853.898438,37217.429688,36756.570313,37212.859375,191269400,37212.859375
"2012-01-26",37216.488281,37628.558594,37207.949219,37240.78125,300167000,37240.78125
"2012-01-27",37240.929688,37266.609375,37082.441406,37184.710938,128489000,37184.710938
"2012-01-30",37173.351563,37298.738281,36737.269531,37241.609375,153454400,37241.609375
"2012-01-31",37259.050781,37685.398438,37217.800781,37422.679688,367430800,37422.679688
"2012-02-01",37425.191406,37877.53125,37425.191406,37709.648438,274897200,37709.648438
"2012-02-02",37709.460938,37853.699219,37607.519531,37711.160156,359909200,37711.160156
"2012-02-03",37712.078125,38229.898438,37711.410156,38092.808594,310275400,38092.808594
"2012-02-07",38092.480469,38220.929688,37892.308594,38062.421875,226463400,38062.421875
"2012-02-08",38062.710938,38188,37890.859375,38140.550781,265555400,38140.550781
"2012-02-09",38139.820313,38305.320313,38105,38242.28125,245793800,38242.28125
"2012-02-10",38238.398438,38238.398438,37814.660156,38149.21875,215069600,38149.21875
"2012-02-13",38150.121094,38412.589844,38150.121094,38204.328125,224590600,38204.328125
"2012-02-14",38197.328125,38241.5,37738.058594,37831.871094,292509800,37831.871094
"2012-02-15",37841,38112.738281,37797.160156,37864.550781,254955400,37864.550781
"2012-02-16",37868.910156,38212.238281,37854.851563,38212.238281,205713200,38212.238281
"2012-02-17",38238.398438,38413.191406,37913.011719,37914.699219,211698800,37914.699219
"2012-02-20",37915.351563,38296.679688,37915.351563,38296.679688,41189200,38296.679688
"2012-02-21",38309.03125,38317.21875,37834.359375,37859.480469,217190400,37859.480469
"2012-02-22",37865.980469,37946.980469,37695.421875,37912.550781,208728400,37912.550781
"2012-02-23",37915.679688,38094.25,37738.039063,38027.839844,247188400,38027.839844
"2012-02-24",38034.558594,38102.71875,37830.921875,37945.21875,270916400,37945.21875
"2012-02-27",37940.789063,37940.789063,37639.058594,37785.71875,244458600,37785.71875
"2012-02-28",37786.121094,38116.070313,37766.609375,38021.421875,225456200,38021.421875
"2012-02-29",38017.378906,38282.179688,37800.988281,37816.691406,801549400,37816.691406
"2012-03-01",37816.238281,38063.71875,37706.480469,38033.449219,205402800,38033.449219
"2012-03-02",38046.769531,38332.359375,37914.878906,38327.429688,202636800,38327.429688
"2012-03-05",38328.730469,38332.738281,38019.058594,38155.269531,162850000,38155.269531
"2012-03-06",38155.21875,38155.21875,37380.628906,37487.628906,230605200,37487.628906
"2012-03-07",37488.960938,37674.710938,37472.21875,37548.539063,151659000,37548.539063
"2012-03-08",37561.621094,37823.671875,37561.621094,37815.429688,201516200,37815.429688
"2012-03-09",37815.480469,37938.101563,37682.058594,37691.011719,193782000,37691.011719
"2012-03-12",37690.371094,37742.300781,37501.179688,37590.171875,130058000,37590.171875
"2012-03-13",37589.378906,38048.621094,37549.46875,38019.761719,145923600,38019.761719
"2012-03-14",38023.628906,38082.75,37898.671875,37971.441406,188924400,37971.441406
"2012-03-15",37971.441406,38142.878906,37919.378906,38134.570313,169135400,38134.570313
"2012-03-16",38137.761719,38310.558594,38057.308594,38258.449219,380644200,38258.449219
"2012-03-20",38256.019531,38275.648438,37979.871094,38055.269531,123220400,38055.269531
"2012-03-21",38066.839844,38443.539063,38050.300781,38434.511719,230338600,38434.511719
"2012-03-22",38446.019531,38446.019531,38256.609375,38323.511719,136087800,38323.511719
"2012-03-23",38330.570313,38422.738281,38262.488281,38334.898438,197751600,38334.898438
"2012-03-26",38335.480469,38942.410156,38325.398438,38863.148438,202243000,38863.148438
"2012-03-27",38864.710938,39134.878906,38818.679688,38956.320313,243439400,38956.320313
"2012-03-28",38963.699219,39033.328125,38685.988281,38910.679688,164199800,38910.679688
"2012-03-29",38907.238281,39199.679688,38655.570313,39125.351563,262923400,39125.351563
"2012-03-30",39117.730469,39567.988281,39100.660156,39521.238281,262347200,39521.238281
"2012-04-02",39523.320313,39963.640625,39391.679688,39908.539063,153968600,39908.539063
"2012-04-03",39911.351563,39942.71875,39756.128906,39924.929688,126231200,39924.929688
"2012-04-04",39914.238281,39914.238281,39379.960938,39398.878906,106768600,39398.878906
"2012-04-09",39382.03125,39432.148438,39097.070313,39432.148438,150208000,39432.148438
"2012-04-10",39431.898438,39654.769531,38913.328125,39035.171875,167517600,39035.171875
"2012-04-11",39047.941406,39377.710938,39047.941406,39167.140625,161234400,39167.140625
"2012-04-12",39175.738281,39357.808594,39110.5,39357.808594,174754000,39357.808594
"2012-04-13",39354.371094,39354.789063,38320.578125,38444.011719,189156200,38444.011719
"2012-04-16",39140.980469,39510.269531,38693.039063,39054.839844,140784200,39054.839844
"2012-04-17",39055.019531,39442.550781,39055.019531,39355.171875,193151400,39355.171875
"2012-04-18",39354.890625,39399.121094,39132.671875,39330.121094,167020600,39330.121094
"2012-04-19",39330.121094,39613.511719,39296.359375,39395.640625,206730000,39395.640625
"2012-04-20",39396.441406,39606.800781,39315.519531,39354.859375,112365200,39354.859375
"2012-04-23",39335.820313,39335.820313,38062.140625,38961.789063,347764000,38961.789063
"2012-04-24",38967.640625,39066.191406,38705.980469,38849.078125,226713800,38849.078125
"2012-04-25",38850.769531,39067.769531,38728.578125,39066.011719,259278200,39066.011719
"2012-04-26",39065.539063,39234.960938,38927.421875,39212.160156,177451600,39212.160156
"2012-04-27",39205.660156,39383.789063,38921.039063,39324.140625,220714600,39324.140625
"2012-04-30",39315.171875,39465.988281,39130.609375,39461,161809200,39461
"2012-05-02",39459.398438,39603.539063,39307.390625,39597.421875,257144600,39597.421875
"2012-05-03",39603.960938,39843.601563,39362.519531,39580.050781,264934000,39580.050781
"2012-05-04",39580.769531,39584.949219,39324.078125,39408.609375,223984000,39408.609375
"2012-05-07",39406.570313,40045.578125,39260.949219,40045.511719,251409800,40045.511719
"2012-05-08",40047.199219,40050.210938,38967.640625,39214.640625,439689800,39214.640625
"2012-05-09",39209.550781,39219.710938,38874.828125,39122.820313,264871200,39122.820313
"2012-05-10",39122.820313,39369.808594,39045.460938,39170.898438,212817000,39170.898438
"2012-05-11",39170.898438,39203.089844,38831.378906,38888.789063,174087200,38888.789063
"2012-05-14",38818.601563,38818.808594,38319.660156,38352.109375,168399000,38352.109375
"2012-05-15",38353.148438,38548.300781,37810.351563,37939.628906,230226800,37939.628906
"2012-05-16",37920.410156,38092.121094,37406.230469,37511.078125,250484600,37511.078125
"2012-05-17",37508.96875,37741.148438,37212.300781,37261.238281,195868000,37261.238281
"2012-05-18",37261.058594,37443.949219,36756.078125,36875.328125,178622800,36875.328125
"2012-05-21",36876.128906,37541.128906,36844.011719,37512.410156,173312000,37512.410156
"2012-05-22",37521.378906,37706.378906,37394.378906,37481.191406,194263400,37481.191406
"2012-05-23",37480.679688,37480.679688,36941.128906,37422.378906,201552400,37422.378906
"2012-05-24",37422.738281,37728.109375,37366.058594,37553.210938,196244600,37553.210938
"2012-05-25",37546.511719,37682.078125,37422.519531,37486.25,131510400,37486.25
"2012-05-28",37486.25,37857.769531,37486.25,37642.800781,31668400,37642.800781
"2012-05-29",37640.21875,38143.738281,37623.921875,38126.851563,176402600,38126.851563
"2012-05-30",38126.320313,38126.320313,37812.988281,38070.671875,225851400,38070.671875
"2012-05-31",38070.941406,38211.261719,37655.089844,37872.949219,912819400,37872.949219
"2012-06-01",37870.261719,37870.261719,37138.769531,37182.371094,342354200,37182.371094
"2012-06-04",37182.371094,37293.789063,36981.519531,37059.78125,215556400,37059.78125
"2012-06-05",37057.589844,37162.941406,36933.199219,37089.359375,139177800,37089.359375
"2012-06-06",37089.359375,37611.980469,37089.359375,37274.789063,213693000,37274.789063
"2012-06-07",37277.351563,37606.429688,37155.601563,37247.339844,179570800,37247.339844
"2012-06-08",37249.480469,37355.941406,37123.289063,37323.910156,137523400,37323.910156
